train_number
22114
22815
74597
74235
22598
12227
22204
12631
51806
51248
12838
12147
12546
12483
11655
19249
11345
11729
11697
11377
12644
51549
11629
11625
74205
11574
12770
12539
12485
11814
22310
11187
12914
11207
19739
74455
12140
74639
12414
51349
74714
11628
11643
22538
74509
12648
12711
11593
12634
12491
12200
51301
12847
12103
11442
12857
22515
19341
74962
74800
11780
74991
12996
19317
11540
11961
22922
22203
19871
12246
22897
11539
12446
51291
74987
12966
12620
74519
51854
51109
11183
19114
22200
19552
12157
22601
11663
11863
12726
12580
22471
12935
11220
51697
19192
51293
11336
11231
51458
74849
12949
19425
12261
12323
19536
11373
11316
12744
12465
12253
12849
11280
12493
22520
51935
22117
22689
22532
12903
51432
11852
11837
74369
12421
19453
11642
74478
11770
51680
12390
22225
22637
19983
22834
12257
11296
22835
11891
11580
11910
11609
12827
22648
12292
12865
12586
22870
12887
11128
12853
12311
11751
12556
74903
22132
19499
22452
12705
19200
12370
22568
19448
11443
11512
11205
11238
22726
12737
11980
11298
11359
11571
51541
51520
11349
74673
11542
11386
74214
11624
11370
12769
11950
11497
51196
19385
12906
12356
12281
22787
11363
12765
12318
12232
22668
12773
11708
22137
12202
11288
22504
22820
11692
11384
74414
12106
11350
11129
11225
11595
12487
22231
12214
12755
19383
82428
51509
11805
11491
12463
11860
12928
82727
74539
11130
12590
22828
51684
74240
11487
11575
12340
12391
11929
51377
19468
51510
22950
51989
11526
22947
11154
11743
19204
11862
12199
11876
82771
11562
19484
11908
11608
12967
11817
11824
12643
12819
74268
11619
12618
12820
19380
12829
51307
22644
11781
11719
51924
11398
11849
12862
11682
12830
51331
51346
11683
12505
82773
12562
19726
12701
22666
51997
19678
19817
22590
12535
82173
11870
11366
11514
51385
12689
11515
11439
12297
74799
12507
19306
74815
11953
74164
51513
11894
19608
19933
12772
12283
12733
11829
19106
82758
51581
12941
74544
11674
74855
12224
11256
74567
51937
22228
12290
12240
12615
74346
51779
11405
51110
11400
11592
22804
51588
22436
11174
12837
11176
12670
22507
12809
22764
19529
12878
12203
74700
12574
22483
12385
19175
12120
12510
11584
22991
12766
22502
12380
51606
74898
11755
11467
12310
11604
12424
12706
12186
51265
11694
51231
11716
74383
12851
11622
51256
74534
11775
19169
11469
22405
22649
74342
19970
12589
51984
19481
11746
12259
11266
11927
12876
22595
19206
12757
19378
51947
19700
12610
19602
12623
12522
11489
11631
11799
19778
22353
11473
51524
74148
51631
12653
51877
12154
11113
11974
12490
19882
19727
19429
12408
12680
11568
11460
11998
51399
12789
19925
74533
19553
22337
12508
12110
11617
19239
22914
12206
19796
12826
11797
51819
19902
74913
12201
22799
11407
11133
12146
51260
12448
12389
22956
22717
51575
19198
19307
74332
51325
22676
74429
11658
22593
22781
74290
11877
11987
11121
12818
11258
12325
19533
19507
12575
19263
12534
19163
12998
12750
12783
11741
51895
74286
12220
12419
11794
12754
12346
19130
12655
12948
51959
74818
12940
19289
51345
74609
19822
12625
12221
74904
12166
11684
12401
12479
51593
74465
51408
12362
12704
11819
12640
19489
51703
11451
19138
12970
11790
22127
11412
12439
12891
12457
12388
19129
19283
11268
11356
82856
11635
12423
11737
11109
19256
12484
22555
19894
12981
12313
51152
12474
11486
12270
11263
22139
12111
12822
51280
22421
51872
19715
12136
19960
11901
22715
74823
74344
12319
19174
12603
12301
51485
12697
22623
11502
19792
51793
11765
11212
11656
22533
11116
12478
74742
11936
12882
12943
12554
12950
12560
12302
74285
11937
19804
11124
22341
12178
12151
11217
11300
12118
19998
51272
11193
74507
22582
19665
11795
12145
11909
12693
12682
12371
74901
74621
11614
11368
11385
11380
11426
11687
11194
19761
74462
74103
11946
12712
74449
51892
12192
22599
11938
74797
11387
82244
12848
12359
51695
74768
11120
74781
74120
12781
12736
11569
74530
22188
51874
12168
74926
12850
74766
12248
19898
12666
11494
11892
19111
11868
11956
11527
12951
12312
51706
74390
19699
22219
19260
11652
51154
11534
74726
12300
19644
11149
19348
51973
74852
11299
22559
12476
11325
74469
12337
19353
11132
74880
12592
19217
19853
12441
11715
74873
11618
11695
12607
12602
22136
22708
82610
12978
19518
12628
12993
51698
22984
12383
22482
19406
11920
22871
12893
51413
11638
51296
11888
19226
11744
11673
12639
51264
12326
51336
51440
12992
19463
11213
12825
74795
51526
12342
11779
51486
19202
12964
22628
11513
11822
74526
19107
22488
12768
12641
22849
11970
19261
11287
22661
11338
22119
11783
11330
12724
12802
51210
74653
12975
51708
12330
82869
12595
11358
11907
12674
51744
82347
51649
11659
19689
11955
12459
19325
11259
51672
19486
74222
74377
19953
19298
12936
12141
11458
51136
74928
19214
22457
11430
74978
22819
19101
74968
11803
12659
11101
19520
51598
74363
11653
74315
74564
11816
51206
74161
11854
22323
51810
22976
11760
11827
74941
74656
19810
74491
11677
74396
74546
12333
19903
19564
19926
74452
22732
22936
51211
11713
12499
51342
22989
74398
11654
74677
74885
19440
22951
12636
11647
19153
22500
11887
19134
11401
51657
19534
22539
11206
74790
51985
22802
51828
19573
11650
22467
11669
19968
22944
12122
74433
12377
19431
11853
11948
74581
19549
12415
11519
22624
11175
22192
11871
12197
11914
11200
11362
12235
22793
74837
12856
11884
12234
12673
51804
12298
51797
74255
19219
19432
12692
12165
12288
51760
51823
82100
51736
19593
11952
22487
74825
12138
12468
19321
11167
11331
19850
12360
12795
11564
19216
51888
19892
12939
11818
74623
12524
82131
11591
12114
51571
11158
22698
11483
12741
74198
22855
19154
11899
11771
74965
74275
19852
19210
74977
22440
11856
74498
74981
74263
51765
74989
74163
82442
22843
12650
82299
11157
11989
11750
12260
12176
19574
51590
22837
19790
12912
19802
74665
19332
12663
11472
11112
11416
19957
11518
12161
74556
51323
12945
11339
11788
12181
22424
22929
74311
12738
22102
11468
19293
11315
11490
51625
11855
74672
12233
12475
12432
12466
82290
11224
12858
12947
11445
22592
74183
22565
19548
11214
19986
19456
51418
19580
22469
11645
12365
19410
12694
11585
22651
11840
12348
11940
19730
51967
12381
74739
22303
22305
74361
11802
51579
11886
22281
12860
11890
51612
19639
74156
51445
12576
12187
74484
11700
12642
12543
51462
82295
51218
12158
74325
11291
74102
19117
19800
19347
12616
11537
19441
51800
12898
12792
12812
74612
22739
11323
51754
74291
74929
12824
11644
22902
12793
22846
51219
11415
12889
74550
22816
12438
12317
11967
11963
22367
12699
12132
12963
22719
74385
12299
74860
12725
22420
11613
11168
12515
12447
22496
11732
12445
12911
11773
51259
19248
11951
74776
19990
11670
11879
74138
22605
74306
12874
51897
74350
74614
19755
19290
12955
51105
12823
11531
12523
19786
12995
74317
12566
74327
74197
19386
74697
12112
19241
11455
74889
11313
12113
74949
19285
12804
19470
11721
51224
19508
82112
51353
12469
19120
19929
12771
19319
74662
74299
11985
51125
22608
12667
11641
82432
11792
12222
74336
19561
51790
74892
74221
22822
12454
11939
51558
12613
11477
11382
11978
12668
11993
11791
51540
19890
51567
12656
74155
74114
74940
51137
22669
11905
12547
11324
11275
74784
74831
22135
12316
19157
12703
22227
11883
22910
51781
12780
19349
12231
74827
12604
11620
74735
12191
74272
51807
74547
51422
12980
74914
11551
11381
22499
12817
12353
19521
19683
11290
11250
19402
22657
22179
74654
11586
51381
51102
19776
19638
11944
22780
12477
12688
74802
51726
19109
12349
22823
51517
12678
74848
74520
19866
19326
51469
11522
51382
74160
51430
12541
74352
22923
51717
11328
11433
11752
12471
19330
12910
22786
12392
11556
11318
11969
51741
22262
12989
22727
74779
12786
11195
51944
12150
12944
12988
11809
11686
11842
19269
12155
11554
74532
11546
11787
12553
22100
22252
22943
12525
12919
19666
11419
12169
19650
11968
11857
19646
12367
51190
22497
11830
11281
22491
19479
11147
19275
74323
11703
51433
51365
12204
12991
74944
12351
12334
11317
22274
19969
74812
19405
19819
22267
74703
11720
82795
12162
22463
12871
11621
12398
11273
22556
74933
12702
12938
12249
74288
11506
22548
19100
11521
12481
19255
11949
22602
11872
74838
74195
11594
12429
19694
22790
12285
19403
12665
12881
74251
12807
51118
74997
11505
12801
51853
22612
11312
74899
12407
19488
12894
82329
19851
11667
19721
22662
51815
11136
51257
11204
19126
51221
12731
11646
12172
12756
11360
12721
12661
19764
11464
19974
74296
74589
19351
11406
19816
19144
19676
11226
51902
51119
19322
22889
12888
51267
22453
74843
19375
74957
82980
22904
12417
12384
22191
11140
51583
12913
12375
11295
12179
74310
19675
12775
74448
51357
51814
19352
12852
22307
51169
12467
19309
11558
22683
74908
12686
19151
74521
74435
51778
74577
12144
74207
11583
22674
12167
22523
22207
12369
11197
11371
11501
11236
74635
11104
74109
51609
51474
11767
11935
74353
74755
22302
74265
12482
11127
11866
12211
11724
74865
19238
12393
11286
12101
51147
51360
12869
11579
51927
51465
74886
12571
11934
12752
11334
51306
51363
74543
12934
19250
11878
12722
19827
11965
11152
82962
74104
12284
11404
74457
12645
12662
22697
19645
51156
22404
11223
11159
19766
11353
22875
12811
51497
74116
12170
74698
19628
74154
11150
11454
74541
51554
11417
11499
74423
51117
19333
11975
11957
12821
19225
19588
11532
12304
51782
51460
19706
51504
11710
22710
74636
19159
51472
74890
12785
74136
51442
12739
22553
51552
12251
74319
19356
12968
12153
74756
51683
51880
11691
19834
22714
19396
74937
74960
11279
19876
19907
51201
74867
19334
19392
51392
19278
11470
11734
74923
22156
74611
74453
19791
11550
74516
19832
74523
12320
22848
74905
12835
19171
22177
74576
19704
74407
74992
11545
22338
12177
12544
11343
51168
12920
51347
74717
12901
22761
51273
12395
22693
51940
82169
11972
11726
51294
11882
12139
74884
22314
51359
22462
11806
74930
19327
12800
11135
19164
11704
22115
74625
51146
12932
19746
12859
74840
22318
19303
22842
22290
22990
74470
51956
19911
22777
51188
12637
11293
11361
22150
22829
11831
74964
51721
11723
19835
11520
51848
74571
22745
74514
11573
12426
51343
19377
74333
11893
22742
11306
12526
19847
11319
19958
22852
74983
51181
11637
19569
22753
19610
11847
74998
19748
19542
12796
11348
12915
22265
12174
22292
51358
74408
12679
12676
74264
22724
12908
51591
74562
74216
19747
22617
74464
51759
19556
11718
19122
74143
11996
74674
11960
51794
74287
12606
11320
51950
19696
11689
51477
74331
22743
11964
19128
11346
11428
51707
11367
12720
19137
11582
11372
22654
19197
74189
74380
22373
74538
51578
74328
74277
19155
11632
11251
12729
22363
22297
19110
74113
19512
12338
51302
11565
12545
19438
74370
22518
74431
11500
82923
11954
19888
22154
12464
19565
22946
22959
74130
22328
12131
51151
82333
19259
12358
74501
12133
74678
74262
12798
74184
11599
19742
51906
11155
11739
22230
22112
22663
19581
74927
74993
11982
11478
11332
51213
51733
11283
82233
12513
19264
19980
11292
22690
11511
19935
19267
74693
11639
51123
74368
19372
19136
22526
11681
51596
12621
51481
74679
12512
12660
11525
74906
22525
51499
12264
19939
19843
19315
22879
51193
11735
12585
12498
51930
19504
19526
12433
74146
22190
51602
19213
19586
11180
12517
11921
19797
12159
74284
11388
51791
19127
11826
74121
74970
11917
11243
19443
51734
11447
19753
12929
19840
12269
19300
11510
19648
11841
74909
12293
12746
74738
22639
74334
19749
74337
22493
11267
74401
74740
11166
19995
12109
51986
11393
11942
11912
19474
11610
11171
12651
19412
22971
82660
12207
12974
51106
74527
51402
22293
74379
22583
11529
19142
74374
74397
74910
19630
12782
19936
11495
51933
12646
12378
12921
11896
11845
11144
11274
51722
51424
19308
12719
22616
12149
82954
12598
22677
74566
74925
74893
51175
12252
12137
19342
51646
22826
12239
11559
12460
19754
11498
51312
22212
19587
19978
11105
19777
19653
22159
74648
22958
19813
22443
74149
74972
51451
11634
82592
12480
12363
19358
11189
12745
11425
19277
12500
74259
12287
11549
74243
12243
74747
12173
82539
74298
11429
19623
51974
22171
12533
11307
74364
19211
22173
82481
12969
12695
51996
82597
12799
51438
12127
74570
19862
74182
22961
74218
74304
12926
51139
22413
74472
11881
11395
11162
51464
74984
51244
19869
74490
12322
74951
74911
12540
19880
74990
19212
19877
51991
22585
22158
11435
12548
74824
19965
12937
19222
74842
19643
19619
51641
19932
11302
74131
22459
12788
19618
12714
12873
11547
22410
12527
19328
11141
19537
51543
11834
82916
51597
12329
51651
12879
12361
74151
12195
74515
19918
22322
22807
12815
22696
74549
74613
12435
74974
82402
22728
11493
51824
19774
12373
51179
74322
19833
51962
11219
11880
74506
12671
19345
19682
11410
22916
12611
12581
51827
74641
19782
11759
22821
19660
12436
22236
19147
11329
51434
19401
22692
11904
19915
19313
22365
82415
74356
51795
22241
11536
51843
11474
51858
12309
11528
74535
11347
51297
74234
19691
51441
22734
51682
19649
12198
11234
74461
12839
22725
74389
11379
74480
12212
19338
12189
12872
22294
22170
19595
74749
19701
74628
82836
19509
19948
12652
11422
22484
12627
11756
12923
19236
22339
19501
11178
22827
51713
12223
19149
74599
11589
19722
12368
51378
12790
51771
12271
74691
51826
12294
74881
51217
11122
22543
22575
22347
51493
11941
11278
22940
12600
22912
19611
12684
19266
19472
11333
11736
22489
19421
51811
19637
22259
19288
74936
22642
19193
11191
11717
12985
22273
51587
74734
82464
19673
12134
11523
51866
11712
19906
22949
74548
74854
12296
74793
11923
51281
74468
11616
19993
12473
11962
22607
11839
12584
11926
19668
12461
51701
19467
11606
12425
11209
11640
22433
12573
11242
74569
19808
82616
74450
11538
12372
11294
11807
19473
19620
19279
74615
22756
51115
22167
11375
11177
22244
51569
22962
51300
82545
11221
11873
11448
74712
12394
74783
19510
74995
12582
22621
11665
12263
74728
12504
74872
74181
22245
22845
51396
11327
19787
51599
19268
11169
51907
74192
51678
19397
51355
12982
12216
74758
74245
12877
74664
12593
74773
11414
19717
11151
22199
11453
74486
11698
19946
11776
12213
51299
22350
19331
12210
22774
74732
74416
11728
11153
22105
51370
12529
11727
22757
11544
19942
12866
22522
74713
51932
74172
22389
11496
19302
19503
51321
11397
22185
22461
74931
22306
22275
51414
74667
11801
12530
19497
74456
74167
11984
22340
22731
11222
51922
74140
12916
51663
22201
51768
19179
51232
51376
51384
22255
19878
19824
19594
74473
74170
51816
22618
22955
11810
19469
11107
51656
11102
22646
22798
74177
12449
19738
19789
74942
12258
22111
11685
19609
12472
51934
11179
22851
22888
11441
22391
12843
51757
51288
11396
51390
19982
11918
11265
12896
51879
51547
22766
74190
51755
74879
19770
11730
22343
11778
11232
51642
74185
51226
51126
22311
11322
74961
11463
19461
19274
22587
74988
51665
74916
51111
19495
11394
22383
51536
51904
51868
74602
51483
19389
19763
19409
22915
51686
19133
11865
74542
12732
74583
12747
22926
51145
12531
82251
12142
22857
22149
22930
19670
82832
12855
19362
12570
51929
12327
11163
51820
19530
11138
12880
51842
51914
74675
74814
12608
74822
19885
19589
22101
74152
19692
51586
51731
74471
74643
74650
51135
74220
12237
12994
51584
22534
11378
11986
12884
19695
22985
12917
11541
74603
51398
11186
22596
22325
12314
22574
19928
74809
12347
74446
11764
19844
22330
11846
11676
12519
11598
22332
51710
82691
74413
12503
74209
19301
51200
19570
74313
51397
11662
74663
22287
22566
12209
12715
22412
19399
12225
74690
22567
74386
22470
22868
19251
22652
22485
11782
51320
74257
11623
19398
74775
11678
11437
74303
22258
11977
51792
11284
12148
22752
11255
11973
22266
19201
19466
74955
19992
19454
12275
19336
12774
22125
12486
19387
19560
22622
11466
12842
51960
82501
82487
51603
11485
51752
12561
51330
12709
74660
19621
22632
51753
22788
74162
19603
74358
19477
19360
51356
19528
11389
51559
19924
11202
22957
19535
74986
74266
11931
11725
74329
51470
22359
74638
82217
74943
74411
22441
74864
51969
11117
51516
22334
12797
51992
74347
19532
51131
51628
19545
74649
19899
12497
11337
19823
11218
82602
74954
22535
51995
12280
51655
51662
74976
11812
74230
51101
11981
22480
12691
74607
22995
51955
19519
19994
82942
22655
11636
11465
11305
74720
74683
19631
19189
51252
51258
22106
19605
22703
22635
19750
19541
74851
19417
22379
74850
11612
74439
22430
51965
19203
19740
51539
22813
19577
19860
74748
82266
11997
19439
51660
22619
74438
12605
19909
74314
19408
19987
51478
19471
22406
51309
11995
19725
74807
12777
19381
19952
22473
12542
74111
11895
22369
74686
74912
51172
51635
51383
74271
22547
74372
74744
74642
19150
51796
11503
22428
74595
19177
22749
74982
51696
74499
19773
51912
19558
19494
11825
11352
74142
19346
19502
51311
11590
74760
19697
11705
22610
51214
19798
51143
11533
51174
74555
19951
11115
11626
74702
74878
22454
74176
74173
22527
11424
11785
22208
22223
22140
74834
11310
11369
74887
11355
19743
51740
22633
74117
22162
51802
74806
19910
12867
22903
19379
22479
11198
74421
11971
22409
19240
82816
22348
51784
22468
74426
19464
74729
22217
51883
19943
11261
22797
51222
82121
74212
74699
74495
19272
19323
74477
19600
74497
22280
19917
11504
12657
22803
11427
51650
74946
74938
19337
51876
22269
19465
22398
22449
51374
51114
22414
51278
22740
51873
11679
11979
74244
51948
74798
19596
22765
51951
74128
74226
19956
19820
22126
22573
11248
19633
19140
51838
12612
22152
12514
51730
11190
11983
22746
11481
51246
82778
74632
51910
22964
11244
82799
74101
19483
51785
22709
22800
22977
74558
19669
22586
74763
12428
19455
19684
11326
19818
82976
12922
51487
74808
12599
19522
22110
11992
74996
22865
11660
74210
51975
22704
12810
22388
74150
19243
74357
19557
74201
12885
12633
51511
51758
51100
11793
12805
74330
74293
22638
19712
19457
82388
74233
19513
12254
74404
51699
11188
51637
74217
12683
74403
19108
51186
22808
11844
19607
22729
19446
12619
12335
22447
11769
19870
12265
12555
11509
19629
19524
19208
19904
19713
22941
12306
74522
74289
51437
19930
74247
74144
74466
51921
74441
12241
11693
74592
19606
74119
12577
22659
74280
19955
22530
19640
19231
51836
22747
22631
19132
22116
74445
82990
19900
51153
22792
22630
82102
19559
19145
51158
22206
19485
82341
51177
11304
19905
19874
51998
74922
51624
74869
19369
51142
74966
11351
74861
51673
22682
74753
22776
74618
19837
22767
22400
19500
74736
74249
74316
74428
74518
19875
19411
19103
22778
19634
82662
12194
74863
19567
19414
51700
19597
74958
22606
19981
22847
19615
11902
19230
12638
19404
74737
51282
51444
11341
51667
22975
74223
19578
12763
74335
74856
22758
22349
51605
74627
22164
51183
19632
51570
51994
51668
51490
12115
74238
51801
51887
19781
11680
22814
12907
74810
22705
51705
19896
74594
74394
74525
19590
74932
74505
74586
82225
74384
19324
74551
22892
82446
74475
22937
22122
19262
82637
51788
11699
12205
22465
11581
11476
51855
22647
22352
19806
74811
11804
19160
51494
22791
19492
51426
74659
74640
11208
22571
19162
19919
51187
82631
82880
51949
51936
74620
51739
19979
22718
51235
19680
11314
22354
11740
51901
22972
82733
74871
51626
19762
74242
74769
74504
19976
74796
51862
11823
12130
11543
82193
82359
22394
51919
74598
19135
11813
22720
82553
51116
74952
74804
11270
11413
74772
51961
22286
74895
51435
22641
12262
74948
19563
19310
74351
11165
19102
22374
22920
51127
74193
74434
51799
74125
22656
51856
22795
19420
11146
11722
74186
51159
22355
19849
82678
11409
19744
74513
74188
74312
19654
19350
51479
22810
22772
22288
22445
22174
51329
82868
82377
74157
11915
74688
19141
74557
19359
74258
74371
74782
12572
22320
51247
51161
74721
12123
11930
74365
51491
51909
74787
82541
51825
11420
22516
19444
11452
74425
11172
22992
11436
19765
74127
22358
74670
19663
12875
51623
51931
22432
22783
74751
22831
82551
19584
74741
19571
22687
51286
22997
74447
22878
51976
22932
12578
82288
51431
22762
19622
74405
19435
74382
51945
11835
11199
22531
51429
19923
19604
12764
74321
22451
74967
19244
12559
19158
51798
51830
12814
51503
11661
22508
51615
22284
19382
51756
74339
51189
74877
22863
51899
74853
19963
22597
74395
22909
82738
19708
51675
51287
11861
19514
19428
74187
19826
82745
74326
51600
19705
22625
51676
22370
22537
74651
74300
74828
51197
19458
19462
51723
11784
74537
74174
19971
51833
19511
12990
12175
22613
74159
74859
11471
51502
22981
74979
22738
19601
19525
51983
22558
51339
11391
82546
19681
74381
11932
22841
19736
51528
51772
51512
22251
22229
22643
51531
51742
11201
22600
82644
74897
22103
74637
19718
74229
51613
19182
22183
74354
22295
74572
12238
19767
11675
19490
51749
74175
74708
19775
82226
74440
22818
74211
74883
74168
19196
82695
74780
19655
19858
51681
51812
51762
22129
51556
11766
22235
22611
74575
51532
19394
51391
51155
51885
74596
12245
51453
19854
51121
82152
51263
74239
82722
74560
51508
51993
11611
74839
19176
12816
74412
22825
22240
12972
74857
11342
74868
19181
82712
51141
19690
11976
51496
74307
51107
19516
19884
51144
22702
51546
19123
22576
22993
51401
74600
11560
11994
51908
51875
74695
19538
74980
19370
22691
74345
51834
22763
22528
74817
74107
22917
51638
51324
74213
22361
11990
22157
82992
74950
11552
19493
19436
74629
22242
19172
74362
22679
82918
19517
82161
74203
22953
19719
51368
19165
51915
22196
11943
19113
82143
82649
51958
51366
19914
51315
22869
51576
74750
74820
22773
74870
19395
22723
19355
82185
82732
74500
51658
74112
74279
22844
74959
19199
51455
51560
51112
51920
11245
74267
51163
74427
82693
51122
51691
12124
19731
19506
74493
74777
51714
12787
22858
12282
74647
51308
74767
51747
22291
74196
19830
74568
74410
51292
19540
74482
74671
22894
82627
74915
19180
74975
22148
22673
51202
19703
82744
11833
22187
19829
74813
22246
51648
51289
74619
19115
74919
22551
74228
51847
74366
74393
51977
74835
22232
19745
74355
51149
74935
74847
19437
11903
22272
19962
19686
19937
19475
82902
82489
19551
74666
74200
82978
22966
51644
82654
19973
22144
22215
22938
19921
22560
22942
82690
22329
51203
82504
74924
74631
74563
19427
51284
19831
74764
19641
51573
19585
11690
51410
19711
22969
19891
82952
51761
51395
74199
51640
22754
82589
11237
74202
19357
22890
51724
19760
74689
74215
51621
11303
19445
51861
51484
82891
51718
74545
19229
19460
74273
51702
22222
51913
74789
19270
74528
22907
22450
51803
11131
51171
74460
74139
19297
22506
74110
51448
22145
22521
74707
11900
22186
11247
74655
22935
74178
22680
82957
19344
51176
74194
51527
74458
19451
74622
82314
11125
51821
22364
19186
74301
82998
74718
19698
11869
74830
22345
74126
74582
22736
19613
82197
74206
82179
19947
74387
22701
22427
19741
74422
22169
51659
82216
82467
51519
82257
22448
19598
22748
82210
82351
51250
19934
51555
22155
12489
22685
12496
51274
74454
51276
19304
22882
51436
19282
51227
74295
74153
51745
19651
22836
22331
74578
22983
74770
22184
11269
51890
22768
82116
74349
19253
74711
22113
74391
19505
22123
19938
22425
19709
19329
51467
22247
82567
19895
22237
74409
19821
74483
19194
19393
19814
19815
82924
19361
51285
82700
22730
51208
74994
74791
51846
22721
74133
19447
22124
22886
19617
74617
51237
51351
22805
22210
74727
19677
74179
22784
19434
51275
51764
51763
51896
74442
22175
11672
74474
22524
19452
22263
19724
19872
51140
51711
19450
51415
19737
22850
51420
82506
12352
74503
51352
74606
11517
19531
74746
19121
22278
51240
19897
82345
82837
51582
74792
19674
19582
19232
82401
74652
74129
74270
22296
74907
74141
22366
19881
51304
11889
19612
51928
74719
22716
51405
19576
22511
19839
51685
51283
19544
82188
19190
22417
51938
11164
19901
82748
74731
74694
51316
19707
51729
74645
51580
19635
22980
22570
22945
74508
22257
22645
74858
74165
22431
19104
82908
22180
74754
51388
51270
19592
19335
74605
19265
74225
22629
22476
19805
74724
82897
11798
51341
82805
22249
51839
22435
74591
51632
22444
22967
22812
22750
82713
11738
19546
74816
51589
82444
22769
74921
51538
22395
51337
22224
